ID	symbol.x	lfc.1484	p.1484	ENSID	symbol.y	lfc.2450	p.2450
258478	Olfr183	0	1	ENSMUSG00000062105	Olfr183	0	1
258479	Olfr203	0	1	ENSMUSG00000068182	Olfr203	0	1
258480	Olfr130	0	1	ENSMUSG00000094878	Olfr130	0	1
258481	Olfr137	0	1	ENSMUSG00000054940	Olfr137	0	1
258482	Olfr266	0	1	ENSMUSG00000043529	Olfr266	0	1
258483	Olfr1411	0	1	ENSMUSG00000062497	Olfr1411	0	1
258484	Olfr1410	0	1	ENSMUSG00000063583	Olfr1410	0	1
258485	Olfr724	0	1	ENSMUSG00000096254	Olfr724	0	1
258486	Olfr730	0	1	ENSMUSG00000109835	Olfr730	0	1
258487	Olfr722	0	1	ENSMUSG00000048933	Olfr722	0	1
258488	Olfr474	0	1	ENSMUSG00000094197	Olfr474	0	1
258489	Olfr486	0	1	ENSMUSG00000096068	Olfr486	0	1
258490	Olfr492	0	1	ENSMUSG00000109497	Olfr492	0	1
258491	Olfr490	0	1	ENSMUSG00000109884	Olfr490	0	1
258492	Olfr484	0	1	ENSMUSG00000110171	Olfr484	0	1
258493	Olfr319	0	1	ENSMUSG00000064044	Olfr319	0	1
258494	Olfr318	0	1	ENSMUSG00000108265	Olfr318	0	1
258495	Olfr328	0	1	ENSMUSG00000057654	Olfr328	0	1
258497	Olfr961	0	1	ENSMUSG00000059106	Olfr961	0	1
258498	Olfr148	0	1	ENSMUSG00000048299	Olfr148	0	1
258499	Olfr945	0	1	ENSMUSG00000063380	Olfr945	0	1
258500	Olfr944	0	1	ENSMUSG00000096555	Olfr944	0	1
258501	Olfr959	0	1	ENSMUSG00000059366	Olfr959	0	1
258502	Olfr279	0	1	ENSMUSG00000054036	Olfr279	0	1
258503	Olfr98	0	1	ENSMUSG00000063660	Olfr98	0	1
258504	Olfr107	0	1	ENSMUSG00000063188	Olfr107	0	1
258505	Olfr97	0	1	ENSMUSG00000058802	Olfr97	0	1
258506	Olfr95	0	1	ENSMUSG00000049561	Olfr95	0	1
258507	Olfr96	0	1	ENSMUSG00000064121	Olfr96	0	1
258508	Olfr99	0	1	ENSMUSG00000061972	Olfr99	1.908516652385	0.427919562225445
258511	Olfr523	0	1	ENSMUSG00000051051	Olfr523	0	1
258512	Olfr530	0	1	ENSMUSG00000060974	Olfr530	0	1
258513	Olfr536	0	1	ENSMUSG00000052508	Olfr536	0	1
258515	Olfr854	0	1	ENSMUSG00000095667	Olfr854	0	1
258516	Olfr850	0	1	ENSMUSG00000094535	Olfr850	0	1
258517	Olfr855	0	1	ENSMUSG00000043087	Olfr855	0	1
258518	Olfr847	0	1	ENSMUSG00000059821	Olfr847	0	1
258519	Olfr859	0	1	ENSMUSG00000095448	Olfr859	0	1
258520	Olfr849	0	1	ENSMUSG00000052182	Olfr849	0	1
258521	Olfr860	0	1	ENSMUSG00000066905	Olfr860	0	1
258522	Olfr1183	0	1	ENSMUSG00000049372	Olfr1183	0	1
258523	Olfr1186	0	1	ENSMUSG00000082882	Olfr1185-ps1	0	1
258524	Olfr1168	0	1	ENSMUSG00000061342	Olfr1168	0	1
258525	Olfr1170	0	1	ENSMUSG00000075133	Olfr1170	0	1
258526	Olfr1367	0	1	ENSMUSG00000045508	Olfr1367	0	1
258527	Olfr1368	0	1	ENSMUSG00000045474	Olfr1368	0	1
258528	Olfr1370	0	1	ENSMUSG00000042869	Olfr1370	0	1
258529	Olfr313	0	1	ENSMUSG00000070438	Olfr313	0	1
258530	Olfr311	0	1	ENSMUSG00000094805	Olfr311	0	1
258531	Olfr315	0	1	ENSMUSG00000056959	Olfr315	0	1
258532	Olfr373	0	1	ENSMUSG00000061561	Olfr373	0	1
258533	Olfr1364	0	1	ENSMUSG00000046016	Olfr1364	0	1
258534	Olfr1361	0	1	ENSMUSG00000049737	Olfr1361	0	1
258536	Olfr1360	0	1	ENSMUSG00000108534	Olfr1360	0	1
258537	Olfr777	0	1	ENSMUSG00000062914	Olfr777	0	1
258538	Olfr775	0	1	ENSMUSG00000096220	Olfr775	0	1
258540	Olfr771	0	1	ENSMUSG00000061367	Olfr771	0	1
258541	Olfr800	0	1	ENSMUSG00000108114	Olfr800	0	1
258542	Olfr786	0	1	ENSMUSG00000095696	Olfr786	0	1
258543	Olfr810	0	1	ENSMUSG00000069421	Olfr810	0	1
258544	Olfr788	0	1	ENSMUSG00000049217	Olfr788	0	1
258545	Olfr811	0	1	ENSMUSG00000063173	Olfr811	0	1
258546	Olfr806	0	1	ENSMUSG00000071065	Olfr806	0	1
258547	Olfr803	0	1	ENSMUSG00000046041	Olfr803	0	1
258548	Olfr805	0	1	ENSMUSG00000096858	Olfr805	0	1
258549	Olfr798	0	1	ENSMUSG00000095002	Olfr798	0	1
258550	Olfr869	0	1	ENSMUSG00000058491	Olfr869	0	1
258551	Olfr866	0	1	ENSMUSG00000050803	Olfr866	0	1
258552	Olfr868	0	1	ENSMUSG00000044106	Olfr868	0	1
258553	Olfr872	0	1	ENSMUSG00000066897	Olfr872	0	1
258554	Olfr873	0	1	ENSMUSG00000049028	Olfr873	0	1
258555	Olfr862	0	1	ENSMUSG00000063842	Olfr862	0	1
258557	Olfr836	0	1	ENSMUSG00000059303	Olfr836	0	1
258558	Olfr837	0	1	ENSMUSG00000110621	Olfr837	0	1
258559	Olfr830	0	1	ENSMUSG00000062868	Olfr830	0	1
258560	Olfr843	0	1	ENSMUSG00000048391	Olfr843	0	1
258561	Olfr1012	0	1	ENSMUSG00000075210	Olfr1012	0	1
258562	Olfr1014	0	1	ENSMUSG00000059379	Olfr1014	0	1
258563	Olfr1006	0	1	ENSMUSG00000075211	Olfr1006	0	1
258564	Olfr1015	0	1	ENSMUSG00000033850	Olfr1015	0	1
258565	Olfr1009	0	1	ENSMUSG00000043226	Olfr1009	0	1
258566	Olfr1002	0	1	ENSMUSG00000075214	Olfr1002	0	1
258568	Olfr1457	0	1	ENSMUSG00000061637	Olfr1457	0	1
258569	Olfr459	0	1	ENSMUSG00000045479	Olfr459	0	1
258570	Olfr1043	0	1	ENSMUSG00000075201	Olfr1043	0	1
258571	Olfr1033	-0.377128663581949	0.746469858508097	ENSMUSG00000045392	Olfr1033	-1.07658486065248	0.528153448127435
258572	Olfr1032	0	1	ENSMUSG00000042796	Olfr1032	0	1
258573	Olfr1020	0	1	ENSMUSG00000046975	Olfr1020	0	1
258575	Olfr1046	0	1	ENSMUSG00000075197	Olfr1046	0	1
258577	Olfr1026	0	1	ENSMUSG00000042863	Olfr1026	0	1
258579	Olfr1018	0	1	ENSMUSG00000043892	Olfr1018	0	1
258580	Olfr1023	0	1	ENSMUSG00000050128	Olfr1023	0	1
258581	Olfr1030	0	1	ENSMUSG00000044923	Olfr1030	0	1
258582	Olfr1022	0	1	ENSMUSG00000057761	Olfr1022	0	1
258583	Olfr1085	0	1	ENSMUSG00000075176	Olfr1085	0	1
258584	Olfr1101	0	1	ENSMUSG00000075167	Olfr1101	0	1
258585	Olfr1086	0	1	ENSMUSG00000075175	Olfr1086	0	1
258586	Olfr1111	0	1	ENSMUSG00000075158	Olfr1111	0	1
258587	Olfr1100	0	1	ENSMUSG00000070875	Olfr1100	0	1
258589	Olfr703	0	1	ENSMUSG00000073901	Olfr703	0	1
258590	Olfr702	0	1	ENSMUSG00000056863	Olfr702	0	1
258591	Olfr695	0	1	ENSMUSG00000108948	Olfr695	0	1
258592	Olfr697	0	1	ENSMUSG00000051591	Olfr697	0	1
258593	Olfr700	0	1	ENSMUSG00000094493	Olfr700	0	1
258594	Olfr710	0	1	ENSMUSG00000045581	Olfr710	0	1
258595	Olfr698	0	1	ENSMUSG00000059087	Olfr698	0	1
258597	Olfr716	0	1	ENSMUSG00000073896	Olfr716	0	1
258598	Olfr828	0	1	ENSMUSG00000078116	Olfr828	0	1
258600	Olfr270	0	1	ENSMUSG00000070983	Olfr270	0	1
258601	Olfr984	0	1	ENSMUSG00000045812	Olfr984	0	1
258602	Olfr150	0	1	ENSMUSG00000094353	Olfr150	0	1
258603	Olfr972	0	1	ENSMUSG00000094449	Olfr972	0	1
258604	Olfr970	0	1	ENSMUSG00000095774	Olfr970	0	1
258605	Olfr968	0	1	ENSMUSG00000095903	Olfr968	0	1
258606	Olfr229	0	1	ENSMUSG00000095390	Olfr229	0	1
258607	Olfr971	0	1	ENSMUSG00000093934	Olfr971	0	1
258608	Olfr986	0	1	ENSMUSG00000051095	Olfr986	0	1
258609	Olfr305	0	1	ENSMUSG00000055571	Olfr305	0	1
258610	Olfr307	0	1	ENSMUSG00000055610	Olfr307	0	1
258611	Olfr297	0	1	ENSMUSG00000057067	Olfr297	0	1
258612	Olfr303	0	1	ENSMUSG00000039608	Olfr303	0	1
258613	Olfr292	0	1	ENSMUSG00000060688	Olfr292	0	1
258614	Olfr308	0	1	ENSMUSG00000054498	Olfr308	0	1
258615	Olfr360	0	1	ENSMUSG00000083361	Olfr360	0	1
258616	Olfr357	0	1	ENSMUSG00000055838	Olfr357	0	1
258617	Olfr356	0	1	ENSMUSG00000070943	Olfr356	0	1
258618	Olfr355	0	1	ENSMUSG00000075380	Olfr355	0	1
258620	Olfr350	0	1	ENSMUSG00000050015	Olfr350	0	1
258621	Olfr344	0	1	ENSMUSG00000096822	Olfr344	0	1
258622	Olfr121	0	1	ENSMUSG00000060017	Olfr121	0	1
258623	Olfr123	0	1	ENSMUSG00000045202	Olfr123	0	1
258624	Olfr120	0	1	ENSMUSG00000063994	Olfr120	0	1
258625	Olfr116	0	1	ENSMUSG00000061336	Olfr116	0	1
258626	Olfr1501	0	1	ENSMUSG00000057270	Olfr1501	0	1
258627	Olfr1504	0	1	ENSMUSG00000059105	Olfr1504	0	1
258628	Olfr1489	0	1	ENSMUSG00000045678	Olfr1489	0	1
258629	Olfr1487	0	1	ENSMUSG00000094846	Olfr1487	0	1
258630	Olfr1141	0	1	ENSMUSG00000075148	Olfr1141	0	1
258631	Olfr1151	0	1	ENSMUSG00000047039	Olfr1151	0	1
258632	Olfr1138	0	1	ENSMUSG00000075149	Olfr1138	0	1
258633	Olfr1153	0	1	ENSMUSG00000048197	Olfr1153	0	1
258634	Olfr1164	0	1	ENSMUSG00000075136	Olfr1164	0	1
258635	Olfr1140	0	1	ENSMUSG00000068817	Olfr1140	0	1
258636	Olfr1155	0	1	ENSMUSG00000075145	Olfr1155	0	1
258638	Olfr1163	0	1	ENSMUSG00000075137	Olfr1163	0	1
258639	Olfr1158	0	1	ENSMUSG00000062793	Olfr1158	0	1
258640	Olfr152	0	1	ENSMUSG00000068816	Olfr152	0	1
258641	Olfr1154	0	1	ENSMUSG00000075146	Olfr1154	0	1
258643	Olfr1160	0	1	ENSMUSG00000075141	Olfr1160	0	1
258644	Olfr1166	0	1	ENSMUSG00000101078	Olfr1166	0	1
258645	Olfr418-ps1	0	1	ENSMUSG00000049605	Olfr418	0	1
258647	Olfr435	0	1	ENSMUSG00000048693	Olfr435	0	1
258648	Olfr237-ps1	0	1	ENSMUSG00000094200	Olfr237-ps1	0	1
258649	Olfr441	0	1	ENSMUSG00000094669	Olfr441	0	1
258650	Olfr444	0	1	ENSMUSG00000073110	Olfr444	0	1
258652	Olfr1131	0	1	ENSMUSG00000068819	Olfr1131	0	1
258653	Olfr1136	0	1	ENSMUSG00000075151	Olfr1136	0	1
258654	Olfr1135	0	1	ENSMUSG00000075153	Olfr1135	0	1
258655	Olfr1112	0	1	ENSMUSG00000044487	Olfr1112	0	1
258656	Olfr365	0	1	ENSMUSG00000059429	Olfr365	0	1
258657	Olfr733	0	1	ENSMUSG00000090874	Olfr733	0	1
258658	Olfr734	0	1	ENSMUSG00000045306	Olfr734	0	1
258659	Olfr732	0	1	ENSMUSG00000091873	Olfr732	0	1
258660	Olfr736	0	1	ENSMUSG00000047716	Olfr736	0	1
258661	Olfr740	0	1	ENSMUSG00000095917	Olfr740	0	1
258662	Olfr738	0	1	ENSMUSG00000094692	Olfr738	0	1
258663	Olfr739	0	1	ENSMUSG00000057903	Olfr739	0	1
258665	Olfr815	0	1	ENSMUSG00000061961	Olfr815	0	1
258666	Olfr822	0	1	ENSMUSG00000058251	Olfr822	0	1
258667	Olfr816	0	1	ENSMUSG00000063715	Olfr816	0	1
258668	Olfr823	0	1	ENSMUSG00000096747	Olfr823	0	1
258669	Olfr824	0	1	ENSMUSG00000095804	Olfr824	0	1
258670	Olfr820	0	1	ENSMUSG00000048745	Olfr820	0	1
258671	Olfr826	0	1	ENSMUSG00000059862	Olfr826	0	1
258672	Olfr825	0	1	ENSMUSG00000058084	Olfr825	0	1
258673	Olfr1428	0	1	ENSMUSG00000067524	Olfr1428	0	1
258674	Olfr1427	0	1	ENSMUSG00000067525	Olfr1427	0	1
258675	Olfr1423	0	1	ENSMUSG00000067529	Olfr1423	0	1
258676	Olfr1424	0	1	ENSMUSG00000067528	Olfr1424	0	1
258677	Olfr76	0	1	ENSMUSG00000067522	Olfr76	0	1
258678	Olfr1441	0	1	ENSMUSG00000050815	Olfr1441	0	1
258679	Olfr1440	0	1	ENSMUSG00000046650	Olfr1440	0	1
258680	Olfr1433	0	1	ENSMUSG00000095640	Olfr1434	0	1
258681	Olfr235	0	1	ENSMUSG00000060049	Olfr235	0	1
258682	Olfr1436	0	1	ENSMUSG00000067513	Olfr1436	0	1
258683	Olfr262	0	1	ENSMUSG00000067519	Olfr262	0	1
258684	Olfr1459	0	1	ENSMUSG00000057503	Olfr1459	0	1
258685	Olfr1472	0	1	ENSMUSG00000095189	Olfr1472	0	1
258686	Olfr1467	0	1	ENSMUSG00000049015	Olfr1467	0	1
258687	Olfr1454	0	1	ENSMUSG00000094986	Olfr1454	0	1
258688	Olfr1462	0	1	ENSMUSG00000094721	Olfr1462	0	1
258689	Olfr1466	0	1	ENSMUSG00000096485	Olfr1466	0	1
258690	Olfr1469	0	1	ENSMUSG00000063777	Olfr1469	0	1
258691	Olfr1477	0	1	ENSMUSG00000071629	Olfr1477	0	1
258692	Olfr1442	0	1	ENSMUSG00000044441	Olfr1442	0	1
258693	Olfr1443	0	1	ENSMUSG00000045030	Olfr1443	0	1
258694	Olfr1445	0	1	ENSMUSG00000045126	Olfr1445	0	1
258695	Olfr1453	0	1	ENSMUSG00000094755	Olfr1453	0	1
258696	Olfr1448	0	1	ENSMUSG00000048456	Olfr1448	0	1
258697	Olfr1444	0	1	ENSMUSG00000046272	Olfr1444	0	1
258698	Olfr1447	0	1	ENSMUSG00000060303	Olfr1447	0	1
258699	Olfr1446	0	1	ENSMUSG00000057817	Olfr1446	0	1
258700	Olfr1451	0	1	ENSMUSG00000046913	Olfr1451	0	1
258701	Olfr401	0	1	ENSMUSG00000070380	Olfr401	0	1
258702	Olfr410	0	1	ENSMUSG00000063116	Olfr410	0	1
258703	Olfr402	0	1	ENSMUSG00000070379	Olfr402	0	1
258704	Olfr411	0	1	ENSMUSG00000054406	Olfr411	0	1
258705	Olfr398	0	1	ENSMUSG00000049041	Olfr398	0	1
258706	Olfr43	0	1	ENSMUSG00000070377	Olfr43	0	1
258708	Olfr1342	0	1	ENSMUSG00000043383	Olfr1342	0	1
258709	Olfr248	0	1	ENSMUSG00000059503	Olfr248	0	1
258710	Olfr419	0	1	ENSMUSG00000050788	Olfr419	0	1
258711	Olfr432	0	1	ENSMUSG00000047048	Olfr432	0	1
258712	Olfr433	0	1	ENSMUSG00000045381	Olfr433	0	1
258713	Olfr430	0	1	ENSMUSG00000050134	Olfr430	0	1
258715	Olfr421-ps1	0	1	ENSMUSG00000091950	Olfr421-ps1	0	1
258716	Olfr424	0	1	ENSMUSG00000051528	Olfr424	0	1
258717	Olfr429	0	1	ENSMUSG00000049528	Olfr429	0	1
258718	Olfr513	0	1	ENSMUSG00000051200	Olfr513	0	1
258720	Olfr516	0	1	ENSMUSG00000062434	Olfr516	0	1
258721	Olfr514	0	1	ENSMUSG00000066241	Olfr514	0	1
258722	Olfr611	0	1	ENSMUSG00000096584	Olfr611	0	1
258723	Olfr781	0	1	ENSMUSG00000095138	Olfr781	0	1
258724	Olfr784	0	1	ENSMUSG00000094347	Olfr784	0	1
258725	Olfr1095	0	1	ENSMUSG00000075171	Olfr1095	0	1
258726	Olfr599	0	1	ENSMUSG00000073950	Olfr599	0	1
258727	Olfr488	0	1	ENSMUSG00000096465	Olfr488	0	1
258728	Olfr482	0	1	ENSMUSG00000059031	Olfr482	0	1
258729	Olfr478	0	1	ENSMUSG00000094426	Olfr478	0	1
258730	Olfr483	0	1	ENSMUSG00000078118	Olfr483	0	1
258731	Olfr491	0	1	ENSMUSG00000094612	Olfr491	0	1
258732	Olfr494	0	1	ENSMUSG00000109631	Olfr494	0	1
258733	Olfr497	0	1	ENSMUSG00000095239	Olfr497	0	1
258734	Olfr502	0	1	ENSMUSG00000058014	Olfr502	0	1
258736	Olfr1497	0	1	ENSMUSG00000044040	Olfr1497	0	1
258737	Olfr1316	0	1	ENSMUSG00000109801	Olfr1316	0	1
258738	Olfr507	0	1	ENSMUSG00000061000	Olfr507	0	1
258739	Olfr1362	0	1	ENSMUSG00000051258	Olfr1362	0	1
258740	Olfr957	0	1	ENSMUSG00000095322	Olfr957	0	1
258741	Olfr935	0	1	ENSMUSG00000059595	Olfr935	0	1
258742	Olfr146	0	1	ENSMUSG00000058820	Olfr146	0	1
258743	Olfr661	0	1	ENSMUSG00000073920	Olfr661	0	1
258744	Olfr875	0	1	ENSMUSG00000058628	Olfr875	0	1
258745	Olfr689	0	1	ENSMUSG00000073907	Olfr689	0	1
258746	Olfr648	0	1	ENSMUSG00000042909	Olfr648	0	1
258747	Olfr1106	0	1	ENSMUSG00000075164	Olfr1106	0	1
258748	Olfr1195	0	1	ENSMUSG00000075121	Olfr1195	0	1
258749	Olfr556	0	1	ENSMUSG00000073969	Olfr556	0	1
258750	Olfr551	0	1	ENSMUSG00000073974	Olfr551	0	1
258751	Olfr608	0	1	ENSMUSG00000073948	Olfr608	0	1
258752	Olfr583	0	1	ENSMUSG00000073960	Olfr583	0	1
258753	Olfr678	0	1	ENSMUSG00000073913	Olfr678	0	1
258754	Olfr214	0	1	ENSMUSG00000051046	Olfr214	0	1
258755	Olfr672	0	1	ENSMUSG00000051172	Olfr672	0	1
258756	Olfr414	0	1	ENSMUSG00000051509	Olfr414	0	1
258757	Olfr1013	0	1	ENSMUSG00000053287	Olfr1013	0	1
258758	Olfr1406	0	1	ENSMUSG00000058981	Olfr1406	0	1
258759	Olfr1408	0	1	ENSMUSG00000062527	Olfr1408	0	1
258762	Olfr1109	0	1	ENSMUSG00000075161	Olfr1109	0	1
258763	Olfr1104	0	1	ENSMUSG00000075166	Olfr1104	0	1
258764	Olfr1099	0	1	ENSMUSG00000075168	Olfr1099	0	1
258765	Olfr1110	0	1	ENSMUSG00000075159	Olfr1110	0	1
258766	Olfr259	0	1	ENSMUSG00000075160	Olfr259	0	1
258767	Olfr1176	0	1	ENSMUSG00000050023	Olfr1176	0	1
258768	Olfr1189	0	1	ENSMUSG00000068808	Olfr1189	0	1
258769	Olfr508	0	1	ENSMUSG00000063764	Olfr508	0	1
258770	Olfr472	0	1	ENSMUSG00000073893	Olfr472	0	1
258771	Olfr473	0	1	ENSMUSG00000095212	Olfr473	0	1
258772	Olfr821	0	1	ENSMUSG00000044897	Olfr821	0	1
258773	Olfr818	0	1	ENSMUSG00000058071	Olfr818	0	1
258774	Olfr1208	0	1	ENSMUSG00000075114	Olfr1208	0	1
258775	Olfr196	0	1	ENSMUSG00000096695	Olfr196	0	1
258776	Olfr715	0	1	ENSMUSG00000060503	Olfr715	0	1
258777	Olfr922	0	1	ENSMUSG00000043911	Olfr922	0	1
258778	Olfr921	0	1	ENSMUSG00000049926	Olfr921	0	1
258780	Olfr916	0	1	ENSMUSG00000094701	Olfr916	0	1
258781	Olfr915	0	1	ENSMUSG00000057444	Olfr910	0	1
258782	Olfr914	0	1	ENSMUSG00000047050	Olfr914	0	1
258783	Olfr920	0	1	ENSMUSG00000061039	Olfr920	0.0858479334349562	0.990879442667755
258784	Olfr1245	0	1	ENSMUSG00000111456	Olfr1245	0	1
258785	Olfr1230	0	1	ENSMUSG00000075094	Olfr1230	0	1
258786	Olfr1238	0	1	ENSMUSG00000111517	Olfr1238	0	1
258787	Olfr1248	0	1	ENSMUSG00000111239	Olfr1248	0	1
258788	Olfr1246	0	1	ENSMUSG00000111715	Olfr1246	0	1
258789	Olfr1271	0	1	ENSMUSG00000075062	Olfr1271	0	1
258790	Olfr1263	0	1	ENSMUSG00000059112	Olfr1263	0	1
258791	Olfr812	0	1	ENSMUSG00000049052	Olfr812	0	1
258792	Olfr1499	0	1	ENSMUSG00000045395	Olfr1499	0	1
258793	Olfr1502	0	1	ENSMUSG00000056858	Olfr1502	0	1
258794	Olfr878	0	1	ENSMUSG00000066747	Olfr878	0	1
258797	Olfr904	0	1	ENSMUSG00000094380	Olfr904	0	1
258798	Olfr902	0	1	ENSMUSG00000049334	Olfr902	0	1
258799	Olfr906	0	1	ENSMUSG00000039962	Olfr906	0	1
258800	Olfr905	0	1	ENSMUSG00000096794	Olfr905	0	1
258801	Olfr907	0	1	ENSMUSG00000094810	Olfr907	0	1
258802	Olfr143	0	1	ENSMUSG00000094778	Olfr143	0	1
258803	Olfr136	0	1	ENSMUSG00000096840	Olfr136	0	1
258804	Olfr1240	0	1	ENSMUSG00000111174	Olfr1240	0	1
258805	Olfr1426	0	1	ENSMUSG00000044994	Olfr1426	0	1
258806	Olfr912	0	1	ENSMUSG00000111448	Olfr912	0	1
258807	Olfr910	0	1	ENSMUSG00000060114	Olfr912	0	1
258808	Olfr620	0	1	ENSMUSG00000045132	Olfr620	0	1
258809	Olfr651	0	1	ENSMUSG00000073928	Olfr651	0	1
258810	Olfr665	0	1	ENSMUSG00000073917	Olfr665	0	1
258811	Olfr926	0	1	ENSMUSG00000064333	Olfr926	0	1
258814	Olfr1156	0	1	ENSMUSG00000075144	Olfr1156	0	1
258815	Olfr1218	0	1	ENSMUSG00000075105	Olfr1218	0	1
258816	Olfr466	0	1	ENSMUSG00000049806	Olfr466	0	1
258817	Olfr655	0	1	ENSMUSG00000051182	Olfr655	0	1
258818	Olfr629	0	1	ENSMUSG00000047545	Olfr629	0	1
258819	Olfr640	0	1	ENSMUSG00000066262	Olfr640	0	1
258820	Olfr1184	0	1	ENSMUSG00000051424	Olfr1184	0	1
258821	Olfr273	0	1	ENSMUSG00000049648	Olfr273	0	1
258822	Olfr39	0	1	ENSMUSG00000059623	Olfr39	0	1
258823	Olfr969	0	1	ENSMUSG00000094254	Olfr969	0	1
258824	Olfr983	0	1	ENSMUSG00000044205	Olfr983	0	1
258825	Olfr975	0	1	ENSMUSG00000043331	Olfr975	0	1
258826	Olfr27	0	1	ENSMUSG00000049708	Olfr27	0	1
258828	Olfr133	0	1	ENSMUSG00000063240	Olfr133	0	1
258829	Olfr134	0	1	ENSMUSG00000096009	Olfr134	0	1
258830	Olfr103	0	1	ENSMUSG00000049618	Olfr103	0	1
258831	Olfr101	0	1	ENSMUSG00000092077	Olfr101	0	1
258832	Olfr109	0	1	ENSMUSG00000029184	Olfr109	0	1
258833	Olfr1132	0	1	ENSMUSG00000068818	Olfr1132	0	1
258834	Olfr1126	0	1	ENSMUSG00000058194	Olfr1126	0	1
258835	Olfr1130	0	1	ENSMUSG00000059205	Olfr1130	0	1
258836	Olfr272	0	1	ENSMUSG00000051593	Olfr272	0	1
258837	Olfr545	0	1	ENSMUSG00000044824	Olfr545	0	1
258838	Olfr617	0	1	ENSMUSG00000073946	Olfr617	0	1
258840	Olfr1097	0	1	ENSMUSG00000075170	Olfr1097	0	1
258841	Olfr1107	0	1	ENSMUSG00000075163	Olfr1107	0	1
258842	Olfr1098	0	1	ENSMUSG00000075169	Olfr1098	0	1
258843	Olfr1087	0	1	ENSMUSG00000075174	Olfr1087	0	1
258844	Olfr1090	0	1	ENSMUSG00000075172	Olfr1090	0	1
258845	Olfr1161	0	1	ENSMUSG00000045150	Olfr1161	0	1
258846	Olfr1157	0	1	ENSMUSG00000075143	Olfr1157	0	1
258850	Olfr295	0	1	ENSMUSG00000059319	Olfr295	0	1
258851	Olfr1339	0	1	ENSMUSG00000070820	Olfr1339	0	1
258852	Olfr1341	0	1	ENSMUSG00000046790	Olfr1341	0	1
258853	Olfr982	0	1	ENSMUSG00000049010	Olfr982	0	1
258854	Olfr985	0	1	ENSMUSG00000049073	Olfr985	0	1
258857	Olfr275	0	1	ENSMUSG00000089717	Olfr275	0	1
258858	Olfr371	0	1	ENSMUSG00000051952	Olfr371	0	1
258859	Olfr161	0	1	ENSMUSG00000051003	Olfr161	0	1
258861	Olfr763	0	1	ENSMUSG00000063374	Olfr763	0	1
258862	Olfr770	0	1	ENSMUSG00000047868	Olfr770	0	1
258863	Olfr768	0	1	ENSMUSG00000050198	Olfr768	0	1
258865	Olfr992	0	1	ENSMUSG00000075221	Olfr992	0	1
258866	Olfr1008	0	1	ENSMUSG00000050603	Olfr1008	0	1
258867	Olfr131	0	1	ENSMUSG00000043312	Olfr131	0	1
258868	Olfr894	0	1	ENSMUSG00000070311	Olfr894	0	1
258869	Olfr147	0	1	ENSMUSG00000049098	Olfr147	0	1
258871	Olfr898	0	1	ENSMUSG00000094588	Olfr898	0	1
258873	Olfr911-ps1	0	1	ENSMUSG00000062621	Olfr911-ps1	0	1
258875	Olfr895	0	1	ENSMUSG00000096427	Olfr895	0	1
258877	Olfr1395	0	1	ENSMUSG00000050763	Olfr1395	0	1
258879	Olfr330	0	1	ENSMUSG00000050818	Olfr330	0	1
258880	Olfr218	0	1	ENSMUSG00000046643	Olfr218	0	1
258881	Olfr1404	0	1	ENSMUSG00000049456	Olfr1404	0	1
258882	Olfr874	0	1	ENSMUSG00000063350	Olfr874	0	1
258883	Olfr876	0	1	ENSMUSG00000066750	Olfr876	0	1
258886	Olfr1299	0	1	ENSMUSG00000109219	Olfr1299	0	1
258887	Olfr1294	0	1	ENSMUSG00000109547	Olfr1294	0	1
258888	Olfr1298	0	1	ENSMUSG00000109487	Olfr1298	0	1
258889	Olfr1301	0	1	ENSMUSG00000057149	Olfr1301	0	1
258890	Olfr1297	0	1	ENSMUSG00000094858	Olfr1297	0	1
258891	Olfr1302	0	1	ENSMUSG00000044560	Olfr1302	0	1
258892	Olfr126	0	1	ENSMUSG00000109212	Olfr126	0	1
258893	Olfr1225	0	1	ENSMUSG00000101918	Olfr1225	0	1
258894	Olfr1223	0	1	ENSMUSG00000075100	Olfr1223	0	1
258895	Olfr1216	0	1	ENSMUSG00000075107	Olfr1216	0	1
258896	Olfr1206	0	1	ENSMUSG00000062757	Olfr1206	0	1
258897	Olfr1201	0	1	ENSMUSG00000059023	Olfr1201	0	1
258898	Olfr1205	0	1	ENSMUSG00000057447	Olfr1205	0	1
258899	Olfr1214	0	1	ENSMUSG00000075110	Olfr1214	0	1
258900	Olfr1213	0	1	ENSMUSG00000075111	Gm13762	0	1
258901	Olfr1219	0	1	ENSMUSG00000075104	Olfr1219	0	1
258902	Olfr1220	0	1	ENSMUSG00000101480	Olfr1220	0	1
258903	Olfr1217	0	1	ENSMUSG00000101391	Olfr1217	0	1
258904	Olfr1221	0	1	ENSMUSG00000075102	Olfr1221	0	1
258905	Olfr871	0	1	ENSMUSG00000061457	Olfr871	0	1
258907	Olfr851	0	1	ENSMUSG00000052625	Olfr851	0	1
258908	Olfr853	0	1	ENSMUSG00000051160	Olfr853	0	1
258909	Olfr1282	0	1	ENSMUSG00000096554	Olfr1282	0	1
258910	Olfr1280	0	1	ENSMUSG00000109449	Olfr1280	0	1
258912	Olfr1378	0	1	ENSMUSG00000050343	Olfr1378	0	1
258913	Olfr1377	0	1	ENSMUSG00000061952	Olfr1377	0	1
258914	Olfr211	0	1	ENSMUSG00000053391	Olfr211	0	1
